100.00	25004072	0	R	1	root
99.98	24999555	0	R1	131567	  cellular organisms
99.98	24998741	0	R2	2	    Bacteria
68.45	17115205	0	K	3379134	      Pseudomonadati
64.98	16246435	0	K1	1783270	        FCB group
64.98	16246435	0	K2	68336	          Bacteroidota/Chlorobiota group
64.98	16246435	0	P	976	            Bacteroidota
64.97	16246371	0	C	200643	              Bacteroidia
64.97	16246371	0	O	171549	                Bacteroidales
44.88	11222671	0	F	815	                  Bacteroidaceae
24.04	6012109	0	G	816	                    Bacteroides
10.40	2599994	2599994	S	820	                      Bacteroides uniformis
3.47	868573	868573	S	818	                      Bacteroides thetaiotaomicron
1.81	453629	0	G1	2646097	                      unclassified Bacteroides
0.88	219024	219024	S	2785531	                        Bacteroides sp. HF-162
0.44	110699	110699	S	2755405	                        Bacteroides sp. CACC 737
0.46	115946	115946	S	2528203	                        Bacteroides sp. A1C1
0.03	7369	7369	S	2847299	                        Bacteroides sp. DH3716P
0.00	401	401	S	2763022	                        Bacteroides sp. M10
0.00	188	188	S	2025659	                        Bacteroides sp. KFT8
2.87	716948	716948	S	28111	                      Bacteroides eggerthii
0.56	140522	140522	S	46506	                      Bacteroides stercoris
0.85	211462	211462	S	817	                      Bacteroides fragilis
2.08	521122	521122	S	371601	                      Bacteroides xylanisolvens
1.04	259334	259334	S	28116	                      Bacteroides ovatus
0.36	90900	90900	S	2650157	                      Bacteroides zhangwenhongii
0.17	41390	41390	S	674529	                      Bacteroides faecis
0.11	27612	27612	S	47678	                      Bacteroides caccae
0.04	8924	8924	S	246787	                      Bacteroides cellulosilyticus
0.02	4983	4983	S	291644	                      Bacteroides salyersiae
0.04	9197	9197	S	338188	                      Bacteroides finegoldii
0.16	40579	40579	S	2763023	                      Bacteroides hominis
0.01	2720	2720	S	1796613	                      Bacteroides caecimuris
0.05	12152	12152	S	2792859	                      Bacteroides humanifaecis
0.00	870	870	S	310300	                      Bacteroides pyogenes
0.00	809	809	S	329854	                      Bacteroides intestinalis
0.00	270	270	S	290053	                      Bacteroides helcogenes
0.00	45	45	S	2715212	                      Bacteroides faecium
0.00	47	47	S	3117552	                      Bacteroides maternus
0.00	17	17	S	291645	                      Bacteroides nordii
20.84	5210562	0	G	909656	                    Phocaeicola
9.80	2449844	2449844	S	357276	                      Phocaeicola dorei
1.97	491390	491390	S	821	                      Phocaeicola vulgatus
1.19	298026	298026	S	387090	                      Phocaeicola coprophilus
0.13	33595	33595	S	376805	                      Phocaeicola salanitronis
7.75	1937704	1937704	S	310298	                      Phocaeicola coprocola
9.69	2422756	0	F	171552	                  Prevotellaceae
9.46	2365697	0	G	577309	                    Paraprevotella
8.25	2062249	2062249	S	454154	                      Paraprevotella clara
1.21	303448	303448	S	454155	                      Paraprevotella xylaniphila
0.22	55222	0	G	2974251	                    Segatella
0.22	54171	54171	S	165179	                      Segatella copri
0.00	873	873	S	2518605	                      Segatella hominis
0.00	177	177	S	77095	                      Segatella bryantii
0.01	1387	0	G	838	                    Prevotella
0.01	1387	1387	S	28128	                      Prevotella corporis
0.00	449	0	G	2974257	                    Hoylesella
0.00	449	449	S	28127	                      Hoylesella buccalis
4.94	1235539	0	F	171550	                  Rikenellaceae
4.94	1235539	0	G	239759	                    Alistipes
3.40	849910	849910	S	328814	                      Alistipes shahii
0.86	216034	216034	S	328813	                      Alistipes onderdonkii
0.48	120817	120817	S	2585118	                      Alistipes communis
0.12	29545	29545	S	1288121	                      Alistipes senegalensis
0.04	9641	9641	S	214856	                      Alistipes finegoldii
0.02	5167	5167	S	28117	                      Alistipes putredinis
0.01	2473	0	G1	538948	                      environmental samples
0.01	2473	2473	S	538949	                        uncultured Alistipes sp.
0.01	1330	0	G1	2608932	                      unclassified Alistipes
0.01	1275	1275	S	3132707	                        Alistipes sp. i18-0019-D1
0.00	54	54	S	2662363	                        Alistipes sp. dk3624
0.00	366	366	S	2364787	                      Alistipes megaguti
0.00	155	155	S	2585119	                      Alistipes dispar
0.00	47	47	S	1470347	                      Alistipes ihumii
0.00	46	46	S	626932	                      Alistipes indistinctus
2.92	730424	0	F	2005525	                  Tannerellaceae
2.92	730424	0	G	375288	                    Parabacteroides
2.00	499586	499586	S	823	                      Parabacteroides distasonis
0.70	175371	175371	S	46503	                      Parabacteroides merdae
0.16	38887	38887	S	328812	                      Parabacteroides goldsteinii
0.06	13867	13867	S	2951805	                      Parabacteroides absconsus
0.01	2112	2112	S	1217282	                      Parabacteroides faecis
0.00	503	503	S	387661	                      Parabacteroides johnsonii
0.00	60	0	G1	2649774	                      unclassified Parabacteroides
0.00	60	60	S	3415987	                        Parabacteroides sp. ASD2025
0.00	34	34	S	2685834	                      Parabacteroides chongii
2.21	552505	0	F	1853231	                  Odoribacteraceae
1.32	329026	0	G	574697	                    Butyricimonas
1.23	308195	308195	S	1472416	                      Butyricimonas faecihominis
0.06	15779	15779	S	2093856	                      Butyricimonas faecalis
0.02	4534	4534	S	544645	                      Butyricimonas virosa
0.00	517	517	S	1472417	                      Butyricimonas paravirosa
0.89	223478	0	G	283168	                    Odoribacter
0.89	223478	223478	S	28118	                      Odoribacter splanchnicus
0.33	81732	0	F	2005519	                  Barnesiellaceae
0.32	79536	0	G	397864	                    Barnesiella
0.27	66381	0	G1	2645177	                      unclassified Barnesiella
0.27	66381	66381	S	1965590	                        Barnesiella sp. An22
0.05	13000	13000	S	397865	                      Barnesiella viscericola
0.00	154	154	S	487174	                      Barnesiella intestinihominis
0.01	2195	0	G	1348911	                    Coprobacter
0.01	1677	1677	S	1501392	                      Coprobacter secundus
0.00	518	518	S	1099853	                      Coprobacter fastidiosus
0.00	740	0	F	2005473	                  Muribaculaceae
0.00	632	0	G	2815786	                    Sodaliphilus
0.00	632	632	S	2606626	                      Sodaliphilus pleomorphus
0.00	108	0	G	2518495	                    Duncaniella
0.00	108	108	S	2518971	                      Duncaniella dubosii
0.00	63	0	C	117743	              Flavobacteriia
0.00	63	0	O	200644	                Flavobacteriales
0.00	63	0	F	49546	                  Flavobacteriaceae
0.00	63	0	G	237	                    Flavobacterium
0.00	63	63	S	1751056	                      Flavobacterium ammonificans
3.47	867671	0	P	1224	        Pseudomonadota
2.42	606007	0	C	28216	          Betaproteobacteria
2.42	606007	0	O	80840	            Burkholderiales
2.42	605962	0	F	995019	              Sutterellaceae
2.42	605867	0	G	40544	                Sutterella
2.42	605602	605602	S	40545	                  Sutterella wadsworthensis
0.00	265	265	S	2584944	                  Sutterella faecalis
0.00	94	0	G	1980697	                Duodenibacillus
0.00	94	94	S	1852381	                  Duodenibacillus massiliensis
0.00	23	0	F	75682	              Oxalobacteraceae
0.00	23	0	G	846	                Oxalobacter
0.00	23	23	S	2946593	                  Oxalobacter aliiformigenes
0.00	21	0	F	119060	              Burkholderiaceae
0.00	21	0	G	32008	                Burkholderia
0.00	21	0	G1	87882	                  Burkholderia cepacia complex
0.00	21	21	S	87883	                    Burkholderia multivorans
1.05	261643	0	C	1236	          Gammaproteobacteria
1.05	261365	0	O	91347	            Enterobacterales
1.05	261365	0	F	543	              Enterobacteriaceae
1.01	253011	0	G	561	                Escherichia
1.01	253011	253011	S	562	                  Escherichia coli
0.03	7764	0	F1	2890311	                Klebsiella/Raoultella group
0.03	7764	0	G	570	                  Klebsiella
0.03	7764	7764	S	1134687	                    Klebsiella michiganensis
0.00	589	0	G	547	                Enterobacter
0.00	589	0	G1	354276	                  Enterobacter cloacae complex
0.00	589	589	S	158836	                    Enterobacter hormaechei
0.00	243	0	O	135625	            Pasteurellales
0.00	243	0	F	712	              Pasteurellaceae
0.00	139	0	G	155493	                Gallibacterium
0.00	139	139	S	505341	                  Gallibacterium salpingitidis
0.00	104	0	G	724	                Haemophilus
0.00	104	104	S	729	                  Haemophilus parainfluenzae
0.00	33	0	O	2887326	            Moraxellales
0.00	33	0	F	468	              Moraxellaceae
0.00	33	0	G	1604696	                Faucicola
0.00	33	33	S	34062	                  Faucicola osloensis
0.00	19	0	C	28211	          Alphaproteobacteria
0.00	19	0	O	3120395	            Acetobacterales
0.00	19	0	F	433	              Acetobacteraceae
0.00	19	0	G	1434011	                Komagataeibacter
0.00	19	19	S	65958	                  Komagataeibacter oboediens
0.00	1027	0	K1	1783257	        PVC group
0.00	1027	0	P	74201	          Verrucomicrobiota
0.00	1027	0	C	203494	            Verrucomicrobiia
0.00	1027	0	O	48461	              Verrucomicrobiales
0.00	1027	0	F	1647988	                Akkermansiaceae
0.00	1027	0	G	239934	                  Akkermansia
0.00	955	955	S	239935	                    Akkermansia muciniphila
0.00	72	0	G1	2608915	                    unclassified Akkermansia
0.00	72	72	S	3414159	                      Akkermansia sp. JRP_AM1
0.00	71	0	P	200940	        Thermodesulfobacteriota
0.00	71	0	C	3031449	          Desulfovibrionia
0.00	71	0	O	213115	            Desulfovibrionales
0.00	71	0	F	194924	              Desulfovibrionaceae
0.00	71	0	G	35832	                Bilophila
0.00	71	71	S	35833	                  Bilophila wadsworthia
31.53	7882862	0	K	1783272	      Bacillati
31.23	7809751	0	P	1239	        Bacillota
28.65	7162760	0	C	186801	          Clostridia
20.57	5142464	0	O	186802	            Eubacteriales
20.30	5075260	0	F	216572	              Oscillospiraceae
16.66	4164861	0	G	216851	                Faecalibacterium
13.51	3378720	3378720	S	853	                  Faecalibacterium prausnitzii
2.50	623888	0	G1	2646395	                  unclassified Faecalibacterium
0.70	175789	175789	S	2929493	                    Faecalibacterium sp. I3-3-89
0.67	168539	168539	S	2929489	                    Faecalibacterium sp. IP-3-29
0.60	150592	150592	S	3141184	                    Faecalibacterium sp. i21-0019-B1
0.17	43419	43419	S	2929495	                    Faecalibacterium sp. I4-3-84
