Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR8146972_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 3.6621861101374274e-06)	(6.0, 7.324372220274855e-06)	(7.0, 1.8310930550687137e-05)	(8.0, 4.2115140266580414e-05)	(9.0, 7.690590831288597e-05)	(10.0, 0.00014099416524029096)	(11.0, 0.0002764950513153758)	(12.0, 0.0004632665429323846)	(13.0, 0.0007653968970187223)	(14.0, 0.0012066903232902824)	(15.0, 0.001891519125885981)	(16.0, 0.003178777543599287)	(17.0, 0.005073958855595406)	(18.0, 0.008047653977026996)	(19.0, 0.012958645550721288)	(20.0, 0.020392883354300263)	(21.0, 0.030965614654267015)	(22.0, 0.045440405254585196)	(23.0, 0.06523452117987799)	(24.0, 0.09085151302028929)	(25.0, 0.12181346548844618)	(26.0, 0.15864590229115336)	(27.0, 0.20259396670585755)	(28.0, 0.2531815745382409)	(29.0, 0.3101395551092083)	(30.0, 0.37389089091448063)	(31.0, 0.44481278712340205)	(32.0, 0.520995413679536)	(33.0, 0.604354093918484)	(34.0, 0.6958483206011025)	(35.0, 0.7973897548768829)	(36.0, 0.9138765706681342)	(37.0, 1.0433971068253647)	(38.0, 1.1861472903054664)	(39.0, 1.3486567989428149)	(40.0, 1.524005932082305)	(41.0, 1.7173437233947904)	(42.0, 1.9414695133352007)	(43.0, 2.1788780522970796)	(44.0, 2.424960479060819)	(45.0, 2.6827893677728243)	(46.0, 2.9515572063958104)	(47.0, 3.220614357721497)	(48.0, 3.476434537352092)	(49.0, 3.6972387244906075)	(50.0, 3.8806666401890606)	(51.0, 4.020688495017111)	(52.0, 4.1037560314603025)	(53.0, 4.13126088024049)	(54.0, 4.105255696672404)	(55.0, 4.041085040557521)	(56.0, 3.9406257822772863)	(57.0, 3.814002035333174)	(58.0, 3.666119298019715)	(59.0, 3.4947674410194396)	(60.0, 3.313674168966199)	(61.0, 3.1173462026947867)	(62.0, 2.899021315552834)	(63.0, 2.6696036666832748)	(64.0, 2.422878526257206)	(65.0, 2.158283748706722)	(66.0, 1.8873350782551492)	(67.0, 1.616022020285618)	(68.0, 1.351304559500444)	(69.0, 1.1026109940401767)	(70.0, 0.8771924524028876)	(71.0, 0.6783778617626918)	(72.0, 0.5087087792800248)	(73.0, 0.37192429697333684)	(74.0, 0.26390262437566825)	(75.0, 0.1809705888185511)	(76.0, 0.12029182715968408)	(77.0, 0.0766587107504517)	(78.0, 0.04670752164869275)	(79.0, 0.027506679873242217)	(80.0, 0.015751062459701076)	(81.0, 0.008576839869941856)	(82.0, 0.004550266241845753)	(83.0, 0.002321825993827129)	(84.0, 0.001144433159417946)	(85.0, 0.0005310169859699269)	(86.0, 0.00021240679438797082)	(87.0, 8.789246664329825e-05)	(88.0, 6.042607081726756e-05)	(89.0, 3.295967499123685e-05)	(90.0, 9.155465275343569e-06)	(91.0, 2.014202360575585e-05)	(92.0, 2.3804209715893276e-05)	(93.0, 1.2817651385480996e-05)	(94.0, 1.0986558330412282e-05)	(95.0, 1.2817651385480996e-05)	(96.0, 7.324372220274855e-06)	(97.0, 5.493279165206141e-06)	(98.0, 3.6621861101374274e-06)	(99.0, 1.8310930550687137e-06)	(100.0, 1.8310930550687137e-06)
SRR8146972_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 1.8310930885977321e-06)	(5.0, 1.0986558531586393e-05)	(6.0, 1.6479837797379587e-05)	(7.0, 1.6479837797379587e-05)	(8.0, 4.0284047949150105e-05)	(9.0, 0.00010437230605007073)	(10.0, 0.0001940958673913596)	(11.0, 0.0003057925457958213)	(12.0, 0.00046509764450382394)	(13.0, 0.0007360994216162884)	(14.0, 0.0011975348799429168)	(15.0, 0.0018988435328758484)	(16.0, 0.003072574202666994)	(17.0, 0.004980573200985831)	(18.0, 0.007963423842311537)	(19.0, 0.012685812917805088)	(20.0, 0.019557905279312376)	(21.0, 0.029958514022547494)	(22.0, 0.04462556966221533)	(23.0, 0.06387035802337748)	(24.0, 0.08882998791405318)	(25.0, 0.11945868200702743)	(26.0, 0.15573080499905992)	(27.0, 0.1995873155640642)	(28.0, 0.25071875897006723)	(29.0, 0.30667879485070254)	(30.0, 0.3684012806811549)	(31.0, 0.4392847252338617)	(32.0, 0.5171812563158978)	(33.0, 0.6017924057538218)	(34.0, 0.6955040878420766)	(35.0, 0.795034983765895)	(36.0, 0.9102382054350213)	(37.0, 1.041835203526363)	(38.0, 1.1842264953749884)	(39.0, 1.3457179192307769)	(40.0, 1.5258645194731988)	(41.0, 1.7196491010394968)	(42.0, 1.9337331805859892)	(43.0, 2.168838208789584)	(44.0, 2.41779545620842)	(45.0, 2.6781237917074483)	(46.0, 2.944670519335354)	(47.0, 3.2096388447208892)	(48.0, 3.4623095489234013)	(49.0, 3.6866019724388264)	(50.0, 3.872316926763674)	(51.0, 4.00706889824667)	(52.0, 4.088878475259039)	(53.0, 4.118758252278777)	(54.0, 4.095770709644521)	(55.0, 4.031471875838412)	(56.0, 3.9348267826222236)	(57.0, 3.808137114008323)	(58.0, 3.6579801563709555)	(59.0, 3.4940973249414577)	(60.0, 3.3128831974283837)	(61.0, 3.1167181948469085)	(62.0, 2.90151897960946)	(63.0, 2.6729417982667165)	(64.0, 2.429939265572)	(65.0, 2.1688839861167986)	(66.0, 1.8996620314864512)	(67.0, 1.6313501301211368)	(68.0, 1.3706189541426173)	(69.0, 1.1217367815404138)	(70.0, 0.8936082180043766)	(71.0, 0.6931474710370513)	(72.0, 0.5244104118296817)	(73.0, 0.3855146766871893)	(74.0, 0.276119682295095)	(75.0, 0.1911203411223883)	(76.0, 0.1272243477957704)	(77.0, 0.0822819990292277)	(78.0, 0.0514280804863559)	(79.0, 0.03106449424806052)	(80.0, 0.01851235112572307)	(81.0, 0.010940781204371449)	(82.0, 0.0061341618468024025)	(83.0, 0.003548658405702405)	(84.0, 0.0023145016639875334)	(85.0, 0.0014831854017641629)	(86.0, 0.0010602028982980868)	(87.0, 0.000813005331337393)	(88.0, 0.0006829977220469541)	(89.0, 0.0006372203948320107)	(90.0, 0.0006079229054144471)	(91.0, 0.0005841186952626765)	(92.0, 0.00047791529612400805)	(93.0, 0.00039917829331430555)	(94.0, 0.00035706315227655776)	(95.0, 0.0002710017771124644)	(96.0, 0.0002233933568089233)	(97.0, 0.00017212275032818682)	(98.0, 8.423028207549568e-05)	(99.0, 4.5777327214943304e-05)	(100.0, 2.1973117063172786e-05)
SRR8146973_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 1.4458172816891448e-06)	(3.0, 1.4458172816891448e-06)	(4.0, 7.229086408445724e-06)	(5.0, 1.4458172816891448e-05)	(6.0, 2.457889378871546e-05)	(7.0, 5.638687398587665e-05)	(8.0, 0.00010265302699992929)	(9.0, 0.00017928134292945395)	(10.0, 0.0003021758118730313)	(11.0, 0.0005103735004362681)	(12.0, 0.000999059741647199)	(13.0, 0.0017610054490973784)	(14.0, 0.0029379007163923424)	(15.0, 0.004794330106081204)	(16.0, 0.007619457074501793)	(17.0, 0.012034983052780442)	(18.0, 0.017644754105734323)	(19.0, 0.025258427911109358)	(20.0, 0.03567120397383458)	(21.0, 0.04915055849102248)	(22.0, 0.06609698284970095)	(23.0, 0.08490706568447672)	(24.0, 0.10686180110692639)	(25.0, 0.13373520692168253)	(26.0, 0.16441400382184448)	(27.0, 0.20014448630422832)	(28.0, 0.23772850654173766)	(29.0, 0.2782475358610759)	(30.0, 0.3258626363989445)	(31.0, 0.37627105592503657)	(32.0, 0.4311297010441678)	(33.0, 0.49453890956720864)	(34.0, 0.5637400621206962)	(35.0, 0.6364892502834489)	(36.0, 0.7143797646998882)	(37.0, 0.798699828567999)	(38.0, 0.8906089873476963)	(39.0, 0.9899279596960504)	(40.0, 1.0926200237625854)	(41.0, 1.2011025860422853)	(42.0, 1.3157848128258682)	(43.0, 1.4342738765121388)	(44.0, 1.5670664105661598)	(45.0, 1.7108659515856808)	(46.0, 1.8612367321504786)	(47.0, 2.0215287109022273)	(48.0, 2.191822853608701)	(49.0, 2.3721914511339857)	(50.0, 2.5645198492134025)	(51.0, 2.771076535161922)	(52.0, 2.9898532687752786)	(53.0, 3.20874566777117)	(54.0, 3.427476135231512)	(55.0, 3.6523744592155403)	(56.0, 3.86514526784076)	(57.0, 4.062302695641018)	(58.0, 4.230081116277354)	(59.0, 4.346154219285921)	(60.0, 4.407266024148358)	(61.0, 4.393034844644692)	(62.0, 4.2936696061433235)	(63.0, 4.104539355891004)	(64.0, 3.836413986819033)	(65.0, 3.5078491179206117)	(66.0, 3.13297761312425)	(67.0, 2.729682786387162)	(68.0, 2.311422304967309)	(69.0, 1.9053688588567579)	(70.0, 1.531266528854255)	(71.0, 1.1955983596508946)	(72.0, 0.9091718354273033)	(73.0, 0.6769041807585056)	(74.0, 0.4912988330389433)	(75.0, 0.34714362096812706)	(76.0, 0.2388547982041735)	(77.0, 0.16162213065090275)	(78.0, 0.10758326393048928)	(79.0, 0.06994430263627575)	(80.0, 0.044554305352532686)	(81.0, 0.027817524499699146)	(82.0, 0.016748347391087055)	(83.0, 0.009597335115852543)	(84.0, 0.005436272979151184)	(85.0, 0.002881513842406466)	(86.0, 0.0013026813708019195)	(87.0, 0.000539289846070051)	(88.0, 0.00022988494778857405)	(89.0, 0.00010699047884499671)	(90.0, 4.6266153014052635e-05)	(91.0, 1.5903990098580593e-05)	(92.0, 5.783269126756579e-06)	(93.0, 5.783269126756579e-06)	(94.0, 7.229086408445724e-06)	(95.0, 5.783269126756579e-06)	(96.0, 4.337451845067434e-06)	(97.0, 2.8916345633782897e-06)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 1.4458172816891448e-06)
SRR8146973_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 1.4458173025930214e-06)	(3.0, 2.8916346051860428e-06)	(4.0, 8.674903815558127e-06)	(5.0, 1.8795624933709276e-05)	(6.0, 2.4578894144081364e-05)	(7.0, 3.180798065704647e-05)	(8.0, 8.674903815558128e-05)	(9.0, 0.0001908478839422788)	(10.0, 0.0003122965373600926)	(11.0, 0.0005783269210372085)	(12.0, 0.0010077346599073357)	(13.0, 0.0017248600419934744)	(14.0, 0.0027412696057163683)	(15.0, 0.0044025136863957495)	(16.0, 0.007431500935328129)	(17.0, 0.011407498517458937)	(18.0, 0.016622561527911965)	(19.0, 0.024289730683562757)	(20.0, 0.03464756583933916)	(21.0, 0.04779727420642269)	(22.0, 0.06384873789981041)	(23.0, 0.08277882384266085)	(24.0, 0.10434608054544092)	(25.0, 0.12987487665732592)	(26.0, 0.16137778986352527)	(27.0, 0.1965444041144953)	(28.0, 0.23407348383790236)	(29.0, 0.27509710398167675)	(30.0, 0.3217926654035236)	(31.0, 0.3721259031586944)	(32.0, 0.42703804431117737)	(33.0, 0.4894134943796455)	(34.0, 0.5584107876939897)	(35.0, 0.6312958837350064)	(36.0, 0.7114794655195128)	(37.0, 0.794868424263868)	(38.0, 0.8841722215931311)	(39.0, 0.9843586857590119)	(40.0, 1.0877519727020442)	(41.0, 1.1972335963062952)	(42.0, 1.3121240224395472)	(43.0, 1.4335307471555858)	(44.0, 1.5629256124684507)	(45.0, 1.703723638846867)	(46.0, 1.8564409830678599)	(47.0, 2.016092467072089)	(48.0, 2.185889251088614)	(49.0, 2.3665846059320845)	(50.0, 2.5555688313713207)	(51.0, 2.759807875170216)	(52.0, 2.975110312968553)	(53.0, 3.1913583152827862)	(54.0, 3.4149279364173504)	(55.0, 3.639245045097355)	(56.0, 3.8527098491040968)	(57.0, 4.04841134173118)	(58.0, 4.207383291603191)	(59.0, 4.322084315669803)	(60.0, 4.38433687126755)	(61.0, 4.37414964255348)	(62.0, 4.28131226773668)	(63.0, 4.100323411980782)	(64.0, 3.8432354083202043)	(65.0, 3.520212352392174)	(66.0, 3.1486994757697793)	(67.0, 2.751406230824848)	(68.0, 2.338281286416523)	(69.0, 1.934182579428287)	(70.0, 1.5629024793916095)	(71.0, 1.22924688302031)	(72.0, 0.9364414087164739)	(73.0, 0.6999924470504113)	(74.0, 0.5130381491040155)	(75.0, 0.3644399383781099)	(76.0, 0.25415733198822205)	(77.0, 0.17316698414886875)	(78.0, 0.11547164468889423)	(79.0, 0.07658783415295753)	(80.0, 0.04993419217965518)	(81.0, 0.03164604911915605)	(82.0, 0.019728177093881773)	(83.0, 0.012027754140271345)	(84.0, 0.0070469135328383855)	(85.0, 0.0040237095531163785)	(86.0, 0.0022945120592151244)	(87.0, 0.00143569658147487)	(88.0, 0.0009903848522762196)	(89.0, 0.0007923078818209756)	(90.0, 0.0006824257668239061)	(91.0, 0.0005913392767605458)	(92.0, 0.0005320607673542318)	(93.0, 0.00042362446965975525)	(94.0, 0.0003600085083456623)	(95.0, 0.00029350091242638334)	(96.0, 0.0002096435088759881)	(97.0, 0.0001503649994696742)	(98.0, 7.951995164261617e-05)	(99.0, 3.180798065704647e-05)	(100.0, 1.1566538420744171e-05)
SRR8146974_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 4.235034355586867e-06)	(3.0, 8.470068711173734e-06)	(4.0, 2.1175171777934335e-05)	(5.0, 3.952698731881076e-05)	(6.0, 4.940873414851345e-05)	(7.0, 7.199558404497673e-05)	(8.0, 0.00013975613373436662)	(9.0, 0.00029221737053549383)	(10.0, 0.0005929048097821615)	(11.0, 0.001143459276008454)	(12.0, 0.0019975245377184723)	(13.0, 0.0034995500558332813)	(14.0, 0.006017983819288938)	(15.0, 0.009633291480841593)	(16.0, 0.015104955868259825)	(17.0, 0.022499325853114496)	(18.0, 0.03189686708816176)	(19.0, 0.044520092824047675)	(20.0, 0.05979586174464951)	(21.0, 0.0774390148700244)	(22.0, 0.09872994425367812)	(23.0, 0.12171629905768509)	(24.0, 0.14428197378237043)	(25.0, 0.16828332515359976)	(26.0, 0.19588163237084086)	(27.0, 0.22342770749769636)	(28.0, 0.24883932530933606)	(29.0, 0.27565556284891213)	(30.0, 0.30488435829305416)	(31.0, 0.33504203793918824)	(32.0, 0.3666989197472001)	(33.0, 0.40186805671411197)	(34.0, 0.43997913088003815)	(35.0, 0.48360563145505703)	(36.0, 0.536015593283563)	(37.0, 0.5923330801441572)	(38.0, 0.6527161999861147)	(39.0, 0.7225222712692531)	(40.0, 0.7998412934992025)	(41.0, 0.885668499749526)	(42.0, 0.9811417025837578)	(43.0, 1.0864034814918693)	(44.0, 1.2068760921271304)	(45.0, 1.3465503485306225)	(46.0, 1.5010316967193646)	(47.0, 1.6753937078513501)	(48.0, 1.8716367298205343)	(49.0, 2.0853958538844255)	(50.0, 2.319532551589283)	(51.0, 2.575338508413559)	(52.0, 2.85204153642642)	(53.0, 3.137310627262514)	(54.0, 3.4335555154701716)	(55.0, 3.742604324212886)	(56.0, 4.04415853382433)	(57.0, 4.318638168800507)	(58.0, 4.5513166030089245)	(59.0, 4.7332070935470245)	(60.0, 4.839740794439931)	(61.0, 4.846686250783093)	(62.0, 4.759923101940185)	(63.0, 4.578416587850325)	(64.0, 4.294154023512741)	(65.0, 3.923763565485588)	(66.0, 3.492534015584192)	(67.0, 3.023835705060801)	(68.0, 2.5463031128716556)	(69.0, 2.079396221880678)	(70.0, 1.646272199944216)	(71.0, 1.2678267065727367)	(72.0, 0.9473588335292413)	(73.0, 0.6849815150632125)	(74.0, 0.4777429322288062)	(75.0, 0.32244563408755433)	(76.0, 0.21074236792459516)	(77.0, 0.1330661911306579)	(78.0, 0.08168675432867803)	(79.0, 0.04810010853263711)	(80.0, 0.027331500052839113)	(81.0, 0.015462110432247652)	(82.0, 0.008533594226507537)	(83.0, 0.0045159583011741295)	(84.0, 0.0022756251270686766)	(85.0, 0.0010968738980969986)	(86.0, 0.000477147204062787)	(87.0, 0.0002075166834237565)	(88.0, 8.893572146732421e-05)	(89.0, 4.79970560299845e-05)	(90.0, 2.8233562370579113e-05)	(91.0, 1.694013742234747e-05)	(92.0, 1.1293424948231646e-05)	(93.0, 1.27051030667606e-05)	(94.0, 1.1293424948231646e-05)	(95.0, 7.058390592644778e-06)	(96.0, 2.8233562370579115e-06)	(97.0, 2.8233562370579115e-06)	(98.0, 1.4116781185289558e-06)	(99.0, 0.0)	(100.0, 0.0)
SRR8146974_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 4.235034534942035e-06)	(3.0, 9.881747248198081e-06)	(4.0, 1.4116781783140115e-05)	(5.0, 3.2468598101222264e-05)	(6.0, 5.787880531087448e-05)	(7.0, 8.752404705546872e-05)	(8.0, 0.00014963788690128523)	(9.0, 0.00027386556659291823)	(10.0, 0.0005166742132629283)	(11.0, 0.0010277017138126004)	(12.0, 0.0018888254025841475)	(13.0, 0.0032849751209367045)	(14.0, 0.005539425171704182)	(15.0, 0.009164614733614563)	(16.0, 0.01458263558198374)	(17.0, 0.021921950431038287)	(18.0, 0.031477600020045834)	(19.0, 0.04348815796114144)	(20.0, 0.057916920621688954)	(21.0, 0.07477094639257995)	(22.0, 0.09521345809274515)	(23.0, 0.11884212744136508)	(24.0, 0.14275030906929115)	(25.0, 0.1667629548824125)	(26.0, 0.1935227264305329)	(27.0, 0.2203841388074919)	(28.0, 0.24705779798673516)	(29.0, 0.27431871528815704)	(30.0, 0.30366891629348364)	(31.0, 0.3343432714300688)	(32.0, 0.3654058380656903)	(33.0, 0.4002855824954729)	(34.0, 0.4383797181372765)	(35.0, 0.48328802434580187)	(36.0, 0.5355596439324131)	(37.0, 0.5916569113822553)	(38.0, 0.6518579272964563)	(39.0, 0.7205868910858523)	(40.0, 0.7989350299822799)	(41.0, 0.884622483727762)	(42.0, 0.9789465845681694)	(43.0, 1.0859602605534413)	(44.0, 1.206526047050528)	(45.0, 1.3426979358088758)	(46.0, 1.4983806286697017)	(47.0, 1.6746724112557336)	(48.0, 1.868996970891549)	(49.0, 2.0782344988030736)	(50.0, 2.306988477529789)	(51.0, 2.5618825010843453)	(52.0, 2.838835407853236)	(53.0, 3.122513549463615)	(54.0, 3.414332839128331)	(55.0, 3.7200133968259124)	(56.0, 4.02382065758087)	(57.0, 4.296323954731716)	(58.0, 4.5265390203729865)	(59.0, 4.705431114163473)	(60.0, 4.810205868557939)	(61.0, 4.822360417673223)	(62.0, 4.7436988862212095)	(63.0, 4.567541213062118)	(64.0, 4.290825468227183)	(65.0, 3.932030519070537)	(66.0, 3.5082546116879185)	(67.0, 3.046033060797097)	(68.0, 2.571093701197844)	(69.0, 2.109809504617423)	(70.0, 1.6808485032858576)	(71.0, 1.3022265341147914)	(72.0, 0.9777932434964869)	(73.0, 0.711154057498358)	(74.0, 0.5022708608095904)	(75.0, 0.3426679376475865)	(76.0, 0.22640635791617952)	(77.0, 0.14439632582520529)	(78.0, 0.08975591025538317)	(79.0, 0.0541336231038074)	(80.0, 0.03199145087695213)	(81.0, 0.018868490531345077)	(82.0, 0.011071791952516792)	(83.0, 0.006334199986094969)	(84.0, 0.003788944230594807)	(85.0, 0.002315152212434979)	(86.0, 0.0015020255817261084)	(87.0, 0.0011095790481548131)	(88.0, 0.000847006906988407)	(89.0, 0.0006649004219858994)	(90.0, 0.0005985515476051409)	(91.0, 0.0005632595931472906)	(92.0, 0.0005223209259761842)	(93.0, 0.0004616187643086818)	(94.0, 0.00037832975178815506)	(95.0, 0.00029221738291100043)	(96.0, 0.00017928312864587948)	(97.0, 0.00011858096697837698)	(98.0, 9.034740341209673e-05)	(99.0, 3.388027627953628e-05)	(100.0, 1.2705103604826105e-05)
SRR8146975_1	(0.0, 0.0)	(1.0, 1.4043784024577746e-06)	(2.0, 1.4043784024577746e-06)	(3.0, 0.0)	(4.0, 1.4043784024577746e-06)	(5.0, 7.021892012288874e-06)	(6.0, 1.1235027219662197e-05)	(7.0, 1.6852540829493295e-05)	(8.0, 5.055762248847989e-05)	(9.0, 0.00010392400178187532)	(10.0, 0.00016852540829493293)	(11.0, 0.00034547708700461257)	(12.0, 0.0007092110932411762)	(13.0, 0.0013088806710906458)	(14.0, 0.0021641471181874303)	(15.0, 0.003756712226574547)	(16.0, 0.006955886227373358)	(17.0, 0.01226724534546866)	(18.0, 0.020810079167619303)	(19.0, 0.03362081895483913)	(20.0, 0.05194374397170571)	(21.0, 0.07949624384952479)	(22.0, 0.11836803365115353)	(23.0, 0.16690054248328928)	(24.0, 0.2248339603414774)	(25.0, 0.2974248755861173)	(26.0, 0.38680513463213995)	(27.0, 0.4921967118445836)	(28.0, 0.6090438036858754)	(29.0, 0.7329478969995175)	(30.0, 0.867514031144619)	(31.0, 1.0153571587065562)	(32.0, 1.1739999561833938)	(33.0, 1.3486147492313838)	(34.0, 1.5453667590373155)	(35.0, 1.7471366128752288)	(36.0, 1.959845170089886)	(37.0, 2.1903106878252188)	(38.0, 2.4333102828024877)	(39.0, 2.6858947603765304)	(40.0, 2.927598114088331)	(41.0, 3.160688415057858)	(42.0, 3.395379707406186)	(43.0, 3.6112691817024096)	(44.0, 3.79636344638954)	(45.0, 3.937152381235932)	(46.0, 4.03562177730266)	(47.0, 4.11238931391621)	(48.0, 4.144400715221833)	(49.0, 4.11940558841489)	(50.0, 4.029375102168529)	(51.0, 3.9003197488746713)	(52.0, 3.7426291199547004)	(53.0, 3.53492998050161)	(54.0, 3.3030123354981358)	(55.0, 3.0561787874821573)	(56.0, 2.798994970640065)	(57.0, 2.5337177210646087)	(58.0, 2.2755101123671246)	(59.0, 2.0288984561387347)	(60.0, 1.7964260816662894)	(61.0, 1.589636979417992)	(62.0, 1.3938146681144872)	(63.0, 1.2144292016333482)	(64.0, 1.051268518835804)	(65.0, 0.9019802858977377)	(66.0, 0.7662583483274134)	(67.0, 0.6347902729381337)	(68.0, 0.5130699880403136)	(69.0, 0.4039216986012953)	(70.0, 0.31112458690209294)	(71.0, 0.23747477034199985)	(72.0, 0.17534647419567034)	(73.0, 0.12403470050507065)	(74.0, 0.08482585988685204)	(75.0, 0.05659644961904832)	(76.0, 0.0366149537088791)	(77.0, 0.022739695092596286)	(78.0, 0.01394688191480816)	(79.0, 0.008214209275975522)	(80.0, 0.004572656078402514)	(81.0, 0.002405700203410168)	(82.0, 0.0013608426719815836)	(83.0, 0.0008356051494623759)	(84.0, 0.0004508054671889456)	(85.0, 0.00020503924675883509)	(86.0, 7.72408121351776e-05)	(87.0, 3.791821686635991e-05)	(88.0, 2.8087568049155495e-05)	(89.0, 1.6852540829493295e-05)	(90.0, 7.021892012288874e-06)	(91.0, 7.021892012288874e-06)	(92.0, 5.617513609831098e-06)	(93.0, 2.808756804915549e-06)	(94.0, 2.808756804915549e-06)	(95.0, 4.213135207373324e-06)	(96.0, 4.213135207373324e-06)	(97.0, 5.617513609831098e-06)	(98.0, 2.808756804915549e-06)	(99.0, 1.4043784024577746e-06)	(100.0, 4.213135207373324e-06)
SRR8146975_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 1.4043784024577746e-06)	(4.0, 7.021892012288874e-06)	(5.0, 8.426270414746647e-06)	(6.0, 1.4043784024577747e-05)	(7.0, 1.9661297634408842e-05)	(8.0, 4.353573047619101e-05)	(9.0, 8.566708254992426e-05)	(10.0, 0.00017976043551459514)	(11.0, 0.00037918216866359914)	(12.0, 0.0006909541740092251)	(13.0, 0.0012681536974193705)	(14.0, 0.0021458901989554794)	(15.0, 0.0038016523354531956)	(16.0, 0.0067353988181874875)	(17.0, 0.011685832686851142)	(18.0, 0.020394383160491802)	(19.0, 0.03314333029800348)	(20.0, 0.050592731948541324)	(21.0, 0.07668046515259695)	(22.0, 0.11393160227778942)	(23.0, 0.1613167339551172)	(24.0, 0.21949732241213787)	(25.0, 0.291481546186916)	(26.0, 0.3788942710910953)	(27.0, 0.4815206272290996)	(28.0, 0.5971136091569966)	(29.0, 0.7202101848892254)	(30.0, 0.8573912716197033)	(31.0, 1.0069491452110415)	(32.0, 1.1646383697526104)	(33.0, 1.3417627870057922)	(34.0, 1.5388658914123383)	(35.0, 1.7378649066622027)	(36.0, 1.952240461040577)	(37.0, 2.1827228313167395)	(38.0, 2.422527465428417)	(39.0, 2.672686581501415)	(40.0, 2.910402904928638)	(41.0, 3.14547899695924)	(42.0, 3.3801604586587515)	(43.0, 3.5952016883998903)	(44.0, 3.787704049159985)	(45.0, 3.9320151650397412)	(46.0, 4.030727518570096)	(47.0, 4.104191957181064)	(48.0, 4.134242846236856)	(49.0, 4.112317690617685)	(50.0, 4.034759488963552)	(51.0, 3.9048390385737806)	(52.0, 3.74204068540407)	(53.0, 3.54591221960883)	(54.0, 3.3123809438209313)	(55.0, 3.0647483044939547)	(56.0, 2.808425371612569)	(57.0, 2.547438498056621)	(58.0, 2.2914441897214104)	(59.0, 2.0440306334252174)	(60.0, 1.8137603242878257)	(61.0, 1.6022202099040137)	(62.0, 1.4035680761195566)	(63.0, 1.2243707963443469)	(64.0, 1.063938820782778)	(65.0, 0.9147517030896887)	(66.0, 0.7755763990277207)	(67.0, 0.6449481419231108)	(68.0, 0.5232348789173029)	(69.0, 0.41493623841177163)	(70.0, 0.32196357941226206)	(71.0, 0.24431830629717657)	(72.0, 0.18164230257388855)	(73.0, 0.13070128478153772)	(74.0, 0.09074250609640665)	(75.0, 0.0609472139098625)	(76.0, 0.03984361965612952)	(77.0, 0.025570921951951157)	(78.0, 0.016155969141874237)	(79.0, 0.009921933413364177)	(80.0, 0.006132920483533101)	(81.0, 0.0036359356839631785)	(82.0, 0.0022217266326881994)	(83.0, 0.0014998761338249032)	(84.0, 0.0010336225042089221)	(85.0, 0.0007260636340706694)	(86.0, 0.000560346982580652)	(87.0, 0.0005055762248847988)	(88.0, 0.0004732755216282701)	(89.0, 0.00041990914233487457)	(90.0, 0.00036373400623656356)	(91.0, 0.00031598514055299927)	(92.0, 0.0002710450316743505)	(93.0, 0.00024436184202765275)	(94.0, 0.0001923998411367151)	(95.0, 0.00013622470503840415)	(96.0, 0.00010111524497695978)	(97.0, 5.196200089093766e-05)	(98.0, 2.2470054439324393e-05)	(99.0, 1.2639405622119972e-05)	(100.0, 9.830648817204421e-06)
